AnimalID,UFID_Corrected,YEAR,hcw,Marbling,WBSF,CG,Ranch,LOT,RanchLOT,PC1,PC2
90057,N90057,2017,724,430,5.480997,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,0.000378347,0.0339286
90058,N90058,2017,792,450,4.935678,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,0.014062,-0.0458927
90059,N90059,2017,729,540,4.21709,31,STOFI-Miccos,_7067,STOFI-Miccos_7067,0.0104918,0.000928586
90060,N90060,2017,857,510,4.511541,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-0.00183121,0.012569
90061,N90061,2017,763,370,7.149907,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-0.00689483,-0.0259201
90062,N90062,2017,773,430,5.517139,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-0.010077,0.0297112
90063,N90063,2017,836,440,5.061112,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-0.00909775,0.0357459
110001,N11001,2017,839,420,4.563628,20,Ranch4,_7077,Ranch4_7077,0.00295254,0.034741
110002,N11002,2017,793,420,4.807055,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,0.000139698,-0.0120612
110003,N11003,2017,678,360,5.176979,20,Ranch4,_7077,Ranch4_7077,0.0309605,0.016595
110004,N11004,2017,691,420,4.88678,18,Ranch3,_7077,Ranch3_7077,-0.00433968,-0.0395558
110005,N11005,2017,757,520,5.68403,18,Ranch3,_7077,Ranch3_7077,0.00061031,0.00297169
110006,N11006,2017,574,410,5.863677,20,Ranch4,_7077,Ranch4_7077,0.00931792,0.0537559
110007,N11007,2017,815,490,4.067207,26,Ranch8,_7077,Ranch8_7077,-0.000233752,0.0209515
110008,N11008,2017,741,390,5.053671,20,Ranch4,_7077,Ranch4_7077,0.0164933,0.00838589
110009,N11009,2017,739,380,5.668085,20,Ranch4,_7077,Ranch4_7077,-0.00218665,-0.0290465
110010,N11010,2017,773,410,5.623439,26,Ranch8,_7077,Ranch8_7077,0.0204768,0.000974164
110011,N11011,2017,856,440,5.018592,20,Ranch4,_7077,Ranch4_7077,0.016682,0.00599607
110012,N11012,2017,769,510,4.25961,18,Ranch3,_7077,Ranch3_7077,-0.00448852,0.00244388
110013,N11013,2017,738,390,4.67418,26,Ranch8,_7077,Ranch8_7077,0.0216069,-0.0147746
110014,N11014,2017,704,370,5.462926,20,Ranch4,_7077,Ranch4_7077,-0.00184286,-0.0464179
110015,N11015,2017,622,330,8.196962,20,Ranch4,_7077,Ranch4_7077,0.0287712,0.0174459
110016,N11016,2017,699,340,6.346279,26,Ranch8,_7077,Ranch8_7077,0.0258699,0.00548729
110017,N11017,2017,750,370,5.466115,26,Ranch8,_7077,Ranch8_7077,0.0149186,0.00405979
110018,N11018,2017,567,380,6.078403,-999,STOFI-Miccos,_7077,STOFI-Miccos_7077,-0.000654182,0.0142207
110019,N11019,2017,833,510,4.254295,31,STOFI-Miccos,_7067,STOFI-Miccos_7067,-0.00443943,0.0420324
110020,N11020,2017,774,360,5.391705,20,Ranch4,_7077,Ranch4_7077,-0.0103635,-0.0106663
110021,N11021,2017,705,410,6.05608,18,Ranch3,_7077,Ranch3_7077,-0.00392831,-0.0422222
110022,N11022,2017,889,490,4.703944,20,Ranch4,_7077,Ranch4_7077,0.0263291,0.0349126
110023,N11023,2017,704,410,4.920796,18,Ranch3,_7077,Ranch3_7077,-0.00264974,-0.0495649
110024,N11024,2017,754,410,5.884937,26,Ranch8,_7077,Ranch8_7077,0.01699,-0.00814968
110025,N11025,2017,854,450,4.242602,18,Ranch3,_7077,Ranch3_7077,-0.00609341,-0.0123344
110026,N11026,2017,858,420,5.010088,26,Ranch8,_7077,Ranch8_7077,0.000465996,-0.00308766
110027,N11027,2017,675,370,5.600053,20,Ranch4,_7077,Ranch4_7077,-0.00179896,0.0239023
110028,N11028,2017,-999,440,5.45017,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-0.00428804,0.0198487
110029,N11029,2017,649,430,4.250043,20,Ranch4,_7077,Ranch4_7077,0.0305916,0.00845224
110030,N11030,2017,759,410,6.687502,20,Ranch4,_7077,Ranch4_7077,0.0323523,0.0134788
110031,N11031,2017,767,390,4.670991,20,Ranch4,_7077,Ranch4_7077,0.022454,0.0415351
110032,N11032,2017,668,360,6.140057,18,Ranch3,_7077,Ranch3_7077,-0.00403107,-0.0319904
110033,N11033,2017,667,330,5.360878,26,Ranch8,_7077,Ranch8_7077,0.0112807,-0.0149907
110034,N11034,2017,888,510,4.914418,20,Ranch4,_7077,Ranch4_7077,0.0245575,0.0206983
110035,N11035,2017,844,380,6.276121,20,Ranch4,_7077,Ranch4_7077,0.0132718,0.0165829
110036,N11036,2017,816,380,4.552998,20,Ranch4,_7077,Ranch4_7077,0.000835818,-0.00244168
110037,N11037,2017,776,380,5.408713,18,Ranch3,_7077,Ranch3_7077,0.000626323,0.0168635
110038,N11038,2017,731,380,6.889472,26,Ranch8,_7077,Ranch8_7077,0.0210144,0.0245446
110039,N11039,2017,745,430,4.698629,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-0.00574283,0.0130722
110040,N11040,2017,682,380,5.363004,20,Ranch4,_7077,Ranch4_7077,0.0146585,0.0306584
110041,N11041,2017,754,370,4.139491,20,Ranch4,_7077,Ranch4_7077,0.00973491,-0.055511
110042,N11042,2017,691,490,5.462926,20,Ranch4,_7077,Ranch4_7077,-0.00865396,0.00595185
110043,N11043,2017,713,410,5.39702,18,Ranch3,_7077,Ranch3_7077,0.00132695,-0.0282637
110044,N11044,2017,717,550,5.446981,20,Ranch4,_7077,Ranch4_7077,-0.0113913,0.015645
110045,N11045,2017,630,370,4.44032,18,Ranch3,_7077,Ranch3_7077,-0.00650632,0.0443879
110046,N11046,2017,714,380,6.616281,18,Ranch3,_7077,Ranch3_7077,0.292697,-0.00465806
110047,N11047,2017,714,370,4.398863,26,Ranch8,_7077,Ranch8_7077,0.0154439,-0.0214809
110048,N11048,2017,606,360,4.987765,20,Ranch4,_7077,Ranch4_7077,0.000957424,-0.0134056
110049,N11049,2017,802,390,5.284342,26,Ranch8,_7077,Ranch8_7077,0.0107861,0.0219806
110050,N11050,2017,694,410,4.843197,26,Ranch8,_7077,Ranch8_7077,0.00335996,0.00303183
110051,N11051,2017,841,490,3.864174,18,Ranch3,_7077,Ranch3_7077,-0.00523404,-0.0193811
110052,N11052,2017,702,340,4.559376,26,Ranch8,_7077,Ranch8_7077,-0.00341432,0.0213422
110053,N11053,2017,733,430,4.55725,26,Ranch8,_7077,Ranch8_7077,0.0188794,0.0109931
110054,N11054,2017,768,520,4.194767,20,Ranch4,_7077,Ranch4_7077,0.283121,-0.0106257
110055,N11055,2017,845,490,4.830441,26,Ranch8,_7077,Ranch8_7077,0.01871,0.00888135
110056,N11056,2017,893,410,4.675243,18,Ranch3,_7077,Ranch3_7077,-0.00131095,-0.0340701
110057,N11057,2017,652,340,4.763472,18,Ranch3,_7077,Ranch3_7077,-0.0027423,-0.0248054
110058,N11058,2017,627,410,6.818251,20,Ranch4,_7077,Ranch4_7077,-0.00737578,-0.0269637
110059,N11059,2017,795,320,4.393548,26,Ranch8,_7077,Ranch8_7077,0.0115002,-0.00931599
110060,N11060,2017,724,370,6.015686,18,Ranch3,_7077,Ranch3_7077,-0.00762766,-0.0413606
110061,N11061,2017,728,410,5.411902,20,Ranch4,_7077,Ranch4_7077,-0.000457046,-0.0258626
110062,N11062,2017,940,410,4.353154,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-0.00732139,-0.00135318
110063,N11063,2017,773,510,4.734771,31,STOFI-Miccos,_7067,STOFI-Miccos_7067,0.00749043,0.00342914
110064,N11064,2017,709,330,4.592329,20,Ranch4,_7077,Ranch4_7077,-0.0120718,-0.036556
110065,N11065,2017,858,430,4.952686,27,STOFI-BigCyp,_7067,STOFI-BigCyp_7067,-0.0104032,0.0298139
110066,N11066,2017,859,410,4.767724,26,Ranch8,_7077,Ranch8_7077,0.0153931,-0.0209819
110067,N11067,2017,657,510,5.663833,20,Ranch4,_7077,Ranch4_7077,-0.00562732,-0.0111531
110068,N11068,2017,726,420,5.961473,26,Ranch8,_7077,Ranch8_7077,0.0135749,0.00816372
110069,N11069,2017,714,370,4.896347,20,Ranch4,_7077,Ranch4_7077,0.0276852,0.0231434
110070,N11070,2017,778,440,5.178042,18,Ranch3,_7077,Ranch3_7077,-0.00165837,-0.0438908
110071,N11071,2017,559,320,4.22772,18,Ranch3,_7077,Ranch3_7077,-0.005314,-0.0328984
110072,N11072,2017,-999,320,5.723361,20,Ranch4,_7077,Ranch4_7077,-0.0143272,-0.0227319
110073,N11073,2017,-999,440,5.158908,26,Ranch8,_7077,Ranch8_7077,0.0146824,0.0243647
110074,N11074,2017,-999,510,6.403681,26,Ranch8,_7077,Ranch8_7077,0.0185213,0.00771909
110075,N11075,2017,-999,320,5.236507,20,Ranch4,_7077,Ranch4_7077,0.0275266,0.0204859
110076,N11076,2017,809,390,4.628471,26,Ranch8,_7077,Ranch8_7077,0.0101393,0.00584315
110077,N11077,2017,728,430,5.667022,26,Ranch8,_7077,Ranch8_7077,0.0131984,0.0218576
